Date ;S&P500;Dax40;Nikkei;EUR/USD;JPY/USD;Boeing;Airbus;Volskwagen ;ASML ;NVIDIA;Stellantis
03/06/2014; $1.924,24 ; € 9.919,74 ; ¥15.034,25 ; $1,36 ; $0,01 ; $135,88 ; € 52,90 ; € 192,40 ; € 63,52 ; $0,47 ; € 10,15 
04/06/2014; $1.927,88 ; € 9.926,67 ; ¥15.067,96 ; $1,36 ; $0,01 ; $135,33 ; € 52,29 ; € 189,10 ; € 63,64 ; $0,47 ; € 9,98 
05/06/2014; $1.940,46 ; € 9.947,83 ; ¥15.079,37 ; $1,37 ; $0,01 ; $136,82 ; € 52,16 ; € 193,85 ; € 64,16 ; $0,47 ; € 10,30 
06/06/2014; $1.949,44 ; € 9.987,19 ; ¥15.077,24 ; $1,36 ; $0,01 ; $138,25 ; € 53,09 ; € 194,40 ; € 65,19 ; $0,48 ; € 10,46 
09/06/2014; $1.951,27 ; € 10.008,63 ; ¥15.124,00 ; $1,36 ; $0,01 ; $137,96 ; € 53,30 ; € 194,30 ; € 65,65 ; $0,48 ; € 10,45 
10/06/2014; $1.950,79 ; € 10.028,80 ; ¥14.994,80 ; $1,35 ; $0,01 ; $137,25 ; € 52,83 ; € 193,30 ; € 65,86 ; $0,48 ; € 10,36 
11/06/2014; $1.943,89 ; € 9.949,81 ; ¥15.069,48 ; $1,35 ; $0,01 ; $134,10 ; € 53,48 ; € 193,70 ; € 66,48 ; $0,49 ; € 10,20 
12/06/2014; $1.930,11 ; € 9.938,70 ; ¥14.973,53 ; $1,36 ; $0,01 ; $132,19 ; € 51,83 ; € 194,99 ; € 66,30 ; $0,49 ; € 10,19 
13/06/2014; $1.936,16 ; € 9.912,87 ; ¥15.097,84 ; $1,35 ; $0,01 ; $132,29 ; € 51,46 ; € 193,40 ; € 66,02 ; $0,49 ; € 10,08 
16/06/2014; $1.937,78 ; € 9.883,98 ; ¥14.933,29 ; $1,36 ; $0,01 ; $132,54 ; € 50,90 ; € 192,65 ; € 66,85 ; $0,49 ; € 9,99 
17/06/2014; $1.941,99 ; € 9.920,32 ; ¥14.975,97 ; $1,35 ; $0,01 ; $132,45 ; € 50,17 ; € 192,30 ; € 67,34 ; $0,49 ; € 10,02 
18/06/2014; $1.956,98 ; € 9.930,33 ; ¥15.115,80 ; $1,36 ; $0,01 ; $132,48 ; € 50,37 ; € 193,05 ; € 68,35 ; $0,49 ; € 10,48 
19/06/2014; $1.959,48 ; € 10.004,00 ; ¥15.361,16 ; $1,36 ; $0,01 ; $132,82 ; € 49,75 ; € 194,51 ; € 68,44 ; $0,48 ; € 11,04 
20/06/2014; $1.962,87 ; € 9.987,24 ; ¥15.349,42 ; $1,36 ; $0,01 ; $132,10 ; € 50,23 ; € 194,64 ; € 69,61 ; $0,47 ; € 10,78 
23/06/2014; $1.962,61 ; € 9.920,92 ; ¥15.369,28 ; $1,36 ; $0,01 ; $130,85 ; € 49,82 ; € 193,70 ; € 67,92 ; $0,47 ; € 10,94 
24/06/2014; $1.949,98 ; € 9.938,08 ; ¥15.376,24 ; $1,36 ; $0,01 ; $129,15 ; € 48,99 ; € 191,75 ; € 68,57 ; $0,46 ; € 10,82 
25/06/2014; $1.959,53 ; € 9.867,75 ; ¥15.266,61 ; $1,36 ; $0,01 ; $127,06 ; € 48,64 ; € 190,45 ; € 67,90 ; $0,47 ; € 10,80 
26/06/2014; $1.957,22 ; € 9.804,90 ; ¥15.308,49 ; $1,36 ; $0,01 ; $128,02 ; € 48,69 ; € 188,60 ; € 67,35 ; $0,46 ; € 11,04 
27/06/2014; $1.960,96 ; € 9.815,17 ; ¥15.095,00 ; $1,36 ; $0,01 ; $128,54 ; € 48,18 ; € 189,79 ; € 67,62 ; $0,46 ; € 11,01 
30/06/2014; $1.960,23 ; € 9.833,07 ; ¥15.162,10 ; $1,37 ; $0,01 ; $127,23 ; € 48,93 ; € 188,36 ; € 68,01 ; $0,46 ; € 10,80 
01/07/2014; $1.973,32 ; € 9.902,41 ; ¥15.326,20 ; $1,37 ; $0,01 ; $128,15 ; € 48,58 ; € 190,35 ; € 69,08 ; $0,47 ; € 11,13 
02/07/2014; $1.974,62 ; € 9.911,27 ; ¥15.369,97 ; $1,37 ; $0,01 ; $127,62 ; € 47,59 ; € 193,00 ; € 68,60 ; $0,47 ; € 11,21 
03/07/2014; $1.985,44 ; € 10.029,43 ; ¥15.348,29 ; $1,36 ; $0,01 ; $128,51 ; € 46,94 ; € 192,25 ; € 70,25 ; $0,47 ; € 11,41 
04/07/2014; $1.985,44 ; € 10.009,08 ; ¥15.437,13 ; $1,36 ; $0,01 ; $128,51 ; € 47,41 ; € 191,15 ; € 70,68 ; $0,47 ; € 11,28 
07/07/2014; $1.977,65 ; € 9.906,07 ; ¥15.379,44 ; $1,36 ; $0,01 ; $129,09 ; € 47,62 ; € 188,03 ; € 70,42 ; $0,47 ; € 11,23 
08/07/2014; $1.963,71 ; € 9.772,67 ; ¥15.314,41 ; $1,36 ; $0,01 ; $126,79 ; € 46,91 ; € 185,03 ; € 69,24 ; $0,46 ; € 10,79 
09/07/2014; $1.972,83 ; € 9.808,20 ; ¥15.302,65 ; $1,36 ; $0,01 ; $126,79 ; € 46,51 ; € 184,17 ; € 68,70 ; $0,48 ; € 10,80 
10/07/2014; $1.964,68 ; € 9.659,13 ; ¥15.216,47 ; $1,36 ; $0,01 ; $126,79 ; € 46,66 ; € 183,65 ; € 68,14 ; $0,48 ; € 10,75 
11/07/2014; $1.967,57 ; € 9.666,34 ; ¥15.164,04 ; $1,36 ; $0,01 ; $128,09 ; € 46,47 ; € 184,11 ; € 67,42 ; $0,48 ; € 10,76 
14/07/2014; $1.977,10 ; € 9.783,01 ; ¥15.296,82 ; $1,36 ; $0,01 ; $129,52 ; € 46,76 ; € 185,75 ; € 67,04 ; $0,48 ; € 11,10 
15/07/2014; $1.973,28 ; € 9.719,41 ; ¥15.395,16 ; $1,36 ; $0,01 ; $129,10 ; € 46,79 ; € 186,48 ; € 66,96 ; $0,48 ; € 11,46 
16/07/2014; $1.981,57 ; € 9.859,27 ; ¥15.379,30 ; $1,35 ; $0,01 ; $127,42 ; € 46,16 ; € 189,00 ; € 64,87 ; $0,48 ; € 11,49 
17/07/2014; $1.958,12 ; € 9.753,88 ; ¥15.370,26 ; $1,35 ; $0,01 ; $125,88 ; € 45,03 ; € 184,34 ; € 64,00 ; $0,48 ; € 11,30 
18/07/2014; $1.978,22 ; € 9.720,02 ; ¥15.215,71 ; $1,35 ; $0,01 ; $127,64 ; € 44,65 ; € 183,83 ; € 63,67 ; $0,46 ; € 11,23 
21/07/2014; $1.973,63 ; € 9.612,05 ; ¥15.215,71 ; $1,35 ; $0,01 ; $128,30 ; € 44,15 ; € 180,55 ; € 64,81 ; $0,46 ; € 10,81 
22/07/2014; $1.983,53 ; € 9.734,33 ; ¥15.343,28 ; $1,35 ; $0,01 ; $129,74 ; € 42,97 ; € 182,07 ; € 65,01 ; $0,46 ; € 10,92 
23/07/2014; $1.987,01 ; € 9.753,56 ; ¥15.328,56 ; $1,35 ; $0,01 ; $126,71 ; € 44,08 ; € 181,93 ; € 64,75 ; $0,45 ; € 10,96 
24/07/2014; $1.987,98 ; € 9.794,06 ; ¥15.284,42 ; $1,35 ; $0,01 ; $124,40 ; € 44,60 ; € 181,47 ; € 64,44 ; $0,45 ; € 11,18 
25/07/2014; $1.978,34 ; € 9.644,01 ; ¥15.457,87 ; $1,34 ; $0,01 ; $123,20 ; € 45,03 ; € 179,57 ; € 63,14 ; $0,44 ; € 10,88 
28/07/2014; $1.978,91 ; € 9.598,17 ; ¥15.529,40 ; $1,34 ; $0,01 ; $123,06 ; € 44,17 ; € 175,50 ; € 62,73 ; $0,44 ; € 10,71 
29/07/2014; $1.969,95 ; € 9.653,63 ; ¥15.618,07 ; $1,34 ; $0,01 ; $122,32 ; € 43,70 ; € 176,95 ; € 62,20 ; $0,44 ; € 10,60 
30/07/2014; $1.970,07 ; € 9.593,68 ; ¥15.646,23 ; $1,34 ; $0,01 ; $122,29 ; € 43,36 ; € 173,93 ; € 70,88 ; $0,45 ; € 11,24 
31/07/2014; $1.930,67 ; € 9.407,48 ; ¥15.620,77 ; $1,34 ; $0,01 ; $120,48 ; € 44,67 ; € 173,05 ; € 70,76 ; $0,44 ; € 11,21 
01/08/2014; $1.925,15 ; € 9.210,08 ; ¥15.523,11 ; $1,34 ; $0,01 ; $120,38 ; € 43,04 ; € 170,08 ; € 69,20 ; $0,44 ; € 10,80 
04/08/2014; $1.938,99 ; € 9.154,14 ; ¥15.474,50 ; $1,34 ; $0,01 ; $119,93 ; € 42,36 ; € 172,13 ; € 67,87 ; $0,44 ; € 10,87 
05/08/2014; $1.920,21 ; € 9.189,74 ; ¥15.320,31 ; $1,34 ; $0,01 ; $121,27 ; € 42,28 ; € 167,60 ; € 68,33 ; $0,44 ; € 10,57 
06/08/2014; $1.920,24 ; € 9.130,04 ; ¥15.159,79 ; $1,34 ; $0,01 ; $118,34 ; € 42,14 ; € 167,00 ; € 68,79 ; $0,44 ; € 10,31 
07/08/2014; $1.909,57 ; € 9.038,97 ; ¥15.232,37 ; $1,34 ; $0,01 ; $119,84 ; € 42,67 ; € 166,44 ; € 68,75 ; $0,44 ; € 9,92 
08/08/2014; $1.931,59 ; € 9.009,32 ; ¥14.778,37 ; $1,34 ; $0,01 ; $120,63 ; € 42,25 ; € 165,61 ; € 67,65 ; $0,48 ; € 9,95 
11/08/2014; $1.936,92 ; € 9.180,74 ; ¥15.130,52 ; $1,34 ; $0,01 ; $120,80 ; € 41,91 ; € 168,12 ; € 69,00 ; $0,47 ; € 10,20 
12/08/2014; $1.933,75 ; € 9.069,47 ; ¥15.161,31 ; $1,34 ; $0,01 ; $120,47 ; € 43,03 ; € 166,17 ; € 68,31 ; $0,47 ; € 10,18 
13/08/2014; $1.946,72 ; € 9.198,88 ; ¥15.213,63 ; $1,34 ; $0,01 ; $121,98 ; € 42,74 ; € 168,38 ; € 68,20 ; $0,48 ; € 10,32 
14/08/2014; $1.955,18 ; € 9.225,10 ; ¥15.314,57 ; $1,34 ; $0,01 ; $124,11 ; € 42,78 ; € 168,19 ; € 68,04 ; $0,47 ; € 10,37 
15/08/2014; $1.955,06 ; € 9.092,60 ; ¥15.318,34 ; $1,34 ; $0,01 ; $123,16 ; € 43,29 ; € 165,91 ; € 67,85 ; $0,48 ; € 10,18 
18/08/2014; $1.971,74 ; € 9.245,33 ; ¥15.322,60 ; $1,34 ; $0,01 ; $124,98 ; € 43,15 ; € 168,22 ; € 69,22 ; $0,48 ; € 10,40 
19/08/2014; $1.981,60 ; € 9.334,28 ; ¥15.449,79 ; $1,33 ; $0,01 ; $125,58 ; € 43,81 ; € 171,17 ; € 70,01 ; $0,48 ; € 10,59 
20/08/2014; $1.986,51 ; € 9.314,57 ; ¥15.454,45 ; $1,33 ; $0,01 ; $127,35 ; € 44,33 ; € 170,50 ; € 69,74 ; $0,48 ; € 10,63 
21/08/2014; $1.992,37 ; € 9.401,53 ; ¥15.586,20 ; $1,33 ; $0,01 ; $127,50 ; € 44,17 ; € 172,77 ; € 70,51 ; $0,48 ; € 10,76 
22/08/2014; $1.988,40 ; € 9.339,17 ; ¥15.539,19 ; $1,32 ; $0,01 ; $127,46 ; € 44,36 ; € 171,73 ; € 70,73 ; $0,48 ; € 10,66 
25/08/2014; $1.997,92 ; € 9.510,14 ; ¥15.613,25 ; $1,32 ; $0,01 ; $128,33 ; € 44,40 ; € 173,56 ; € 72,14 ; $0,48 ; € 10,85 
26/08/2014; $2.000,02 ; € 9.588,15 ; ¥15.521,22 ; $1,32 ; $0,01 ; $128,60 ; € 45,61 ; € 174,25 ; € 72,52 ; $0,49 ; € 10,93 
27/08/2014; $2.000,12 ; € 9.569,71 ; ¥15.534,82 ; $1,32 ; $0,01 ; $128,20 ; € 46,20 ; € 173,87 ; € 72,34 ; $0,48 ; € 10,96 
28/08/2014; $1.996,74 ; € 9.462,56 ; ¥15.459,86 ; $1,32 ; $0,01 ; $127,11 ; € 46,42 ; € 171,43 ; € 72,55 ; $0,48 ; € 10,73 
29/08/2014; $2.003,37 ; € 9.470,17 ; ¥15.424,59 ; $1,31 ; $0,01 ; $126,80 ; € 46,26 ; € 170,33 ; € 72,81 ; $0,49 ; € 10,69 
01/09/2014; $2.003,37 ; € 9.479,03 ; ¥15.476,60 ; $1,31 ; $0,01 ; $126,80 ; € 46,46 ; € 171,50 ; € 73,57 ; $0,49 ; € 10,47 
02/09/2014; $2.002,28 ; € 9.507,02 ; ¥15.668,60 ; $1,31 ; $0,01 ; $125,48 ; € 46,46 ; € 171,23 ; € 75,81 ; $0,49 ; € 10,54 
03/09/2014; $2.000,72 ; € 9.626,49 ; ¥15.728,35 ; $1,32 ; $0,01 ; $125,94 ; € 46,66 ; € 172,91 ; € 74,95 ; $0,49 ; € 10,83 
04/09/2014; $1.997,65 ; € 9.724,26 ; ¥15.676,18 ; $1,29 ; $0,01 ; $125,46 ; € 46,99 ; € 177,05 ; € 76,25 ; $0,50 ; € 11,02 
05/09/2014; $2.007,71 ; € 9.747,02 ; ¥15.668,68 ; $1,30 ; $0,01 ; $124,69 ; € 48,52 ; € 179,09 ; € 75,48 ; $0,50 ; € 11,15 
08/09/2014; $2.001,54 ; € 9.758,03 ; ¥15.705,11 ; $1,29 ; $0,01 ; $127,98 ; € 48,83 ; € 177,50 ; € 75,59 ; $0,49 ; € 11,06 
09/09/2014; $1.988,44 ; € 9.710,70 ; ¥15.749,15 ; $1,29 ; $0,01 ; $128,21 ; € 48,53 ; € 176,06 ; € 75,48 ; $0,49 ; € 10,97 
10/09/2014; $1.995,69 ; € 9.700,17 ; ¥15.788,78 ; $1,29 ; $0,01 ; $128,22 ; € 48,23 ; € 174,95 ; € 75,30 ; $0,49 ; € 10,87 
11/09/2014; $1.997,45 ; € 9.691,28 ; ¥15.909,20 ; $1,29 ; $0,01 ; $127,64 ; € 48,05 ; € 174,86 ; € 75,83 ; $0,49 ; € 10,94 
12/09/2014; $1.985,54 ; € 9.651,13 ; ¥15.948,29 ; $1,30 ; $0,01 ; $126,95 ; € 47,85 ; € 174,65 ; € 76,95 ; $0,48 ; € 10,93 
15/09/2014; $1.984,13 ; € 9.659,63 ; ¥15.948,29 ; $1,29 ; $0,01 ; $126,31 ; € 48,14 ; € 174,07 ; € 77,25 ; $0,47 ; € 10,80 
16/09/2014; $1.998,98 ; € 9.632,93 ; ¥15.911,53 ; $1,30 ; $0,01 ; $127,32 ; € 48,56 ; € 174,75 ; € 77,29 ; $0,48 ; € 10,49 
17/09/2014; $2.001,57 ; € 9.661,50 ; ¥15.888,67 ; $1,29 ; $0,01 ; $127,76 ; € 48,71 ; € 173,30 ; € 77,49 ; $0,48 ; € 10,57 
18/09/2014; $2.011,36 ; € 9.798,13 ; ¥16.067,57 ; $1,29 ; $0,01 ; $128,58 ; € 48,44 ; € 174,10 ; € 78,89 ; $0,49 ; € 10,47 
19/09/2014; $2.010,40 ; € 9.799,26 ; ¥16.321,17 ; $1,28 ; $0,01 ; $129,35 ; € 49,19 ; € 173,95 ; € 78,70 ; $0,48 ; € 10,40 
22/09/2014; $1.994,29 ; € 9.749,54 ; ¥16.205,90 ; $1,28 ; $0,01 ; $128,61 ; € 49,02 ; € 172,56 ; € 78,02 ; $0,47 ; € 10,20 
23/09/2014; $1.982,77 ; € 9.595,03 ; ¥16.205,90 ; $1,28 ; $0,01 ; $127,38 ; € 48,80 ; € 168,81 ; € 76,80 ; $0,47 ; € 10,06 
24/09/2014; $1.998,30 ; € 9.661,97 ; ¥16.167,45 ; $1,28 ; $0,01 ; $128,58 ; € 47,15 ; € 168,97 ; € 78,17 ; $0,47 ; € 10,25 
25/09/2014; $1.965,99 ; € 9.510,01 ; ¥16.374,14 ; $1,27 ; $0,01 ; $127,14 ; € 47,19 ; € 165,15 ; € 77,77 ; $0,46 ; € 10,11 
26/09/2014; $1.982,85 ; € 9.490,55 ; ¥16.229,86 ; $1,27 ; $0,01 ; $128,69 ; € 48,22 ; € 165,90 ; € 78,56 ; $0,46 ; € 10,29 
29/09/2014; $1.977,80 ; € 9.422,91 ; ¥16.310,64 ; $1,27 ; $0,01 ; $128,77 ; € 48,98 ; € 163,85 ; € 78,56 ; $0,46 ; € 10,27 
30/09/2014; $1.972,29 ; € 9.474,30 ; ¥16.173,52 ; $1,26 ; $0,01 ; $127,38 ; € 48,20 ; € 163,88 ; € 78,82 ; $0,46 ; € 10,16 
01/10/2014; $1.946,16 ; € 9.382,03 ; ¥16.082,25 ; $1,26 ; $0,01 ; $124,67 ; € 49,45 ; € 159,10 ; € 77,50 ; $0,46 ; € 10,10 
02/10/2014; $1.946,17 ; € 9.195,68 ; ¥15.661,99 ; $1,27 ; $0,01 ; $124,17 ; € 48,73 ; € 157,20 ; € 75,80 ; $0,45 ; € 10,02 
03/10/2014; $1.967,90 ; € 9.195,68 ; ¥15.708,65 ; $1,25 ; $0,01 ; $126,36 ; € 47,52 ; € 157,20 ; € 78,10 ; $0,46 ; € 10,39 
06/10/2014; $1.964,82 ; € 9.209,51 ; ¥15.890,95 ; $1,27 ; $0,01 ; $126,26 ; € 49,22 ; € 155,99 ; € 77,83 ; $0,45 ; € 10,33 
07/10/2014; $1.935,10 ; € 9.086,21 ; ¥15.783,83 ; $1,27 ; $0,01 ; $123,32 ; € 49,56 ; € 156,85 ; € 75,90 ; $0,45 ; € 10,21 
08/10/2014; $1.968,89 ; € 8.995,33 ; ¥15.595,98 ; $1,27 ; $0,01 ; $124,98 ; € 48,25 ; € 154,35 ; € 74,59 ; $0,46 ; € 9,79 
09/10/2014; $1.928,21 ; € 9.005,02 ; ¥15.478,93 ; $1,27 ; $0,01 ; $122,76 ; € 47,23 ; € 154,05 ; € 74,84 ; $0,45 ; € 9,45 
10/10/2014; $1.906,13 ; € 8.788,81 ; ¥15.300,55 ; $1,26 ; $0,01 ; $121,50 ; € 45,32 ; € 151,10 ; € 71,84 ; $0,42 ; € 9,10 
13/10/2014; $1.874,74 ; € 8.812,43 ; ¥15.300,55 ; $1,28 ; $0,01 ; $120,45 ; € 45,11 ; € 153,60 ; € 71,93 ; $0,42 ; € 8,98 
14/10/2014; $1.877,70 ; € 8.825,21 ; ¥14.936,51 ; $1,27 ; $0,01 ; $122,29 ; € 45,12 ; € 155,76 ; € 73,90 ; $0,43 ; € 9,21 
15/10/2014; $1.862,49 ; € 8.571,95 ; ¥15.073,52 ; $1,28 ; $0,01 ; $120,19 ; € 45,57 ; € 149,70 ; € 70,20 ; $0,44 ; € 8,72 
16/10/2014; $1.862,76 ; € 8.582,90 ; ¥14.738,38 ; $1,28 ; $0,01 ; $120,29 ; € 43,38 ; € 154,50 ; € 71,29 ; $0,44 ; € 8,67 
17/10/2014; $1.886,76 ; € 8.850,27 ; ¥14.532,51 ; $1,28 ; $0,01 ; $123,24 ; € 42,44 ; € 161,45 ; € 72,78 ; $0,44 ; € 9,28 
