Date;S&P500;Dax40;Nikkei;EUR/USD;EUR/JPY;Boeing;Airbus;Volskwagen;ASML;NVIDIA;Stellantis;Sony
8-11-2017;2594.38;13382.42;¥22913.82;1.15930;¥132.0100;265.5700;85.7667;161.0000;156.3500;5.2290;20.1300;9.4940
9-11-2017;2584.62;13182.56;¥22868.71;1.16400;¥132.0700;262.7000;84.8336;159.6510;153.4500;5.1330;19.6850;9.1780
10-11-2017;2582.30;13127.47;¥22681.42;1.16630;¥132.4100;260.8500;83.4538;159.9000;153.0000;5.4035;18.9150;9.2440
13-11-2017;2584.84;13074.42;¥22380.99;1.16650;¥132.5300;262.4200;83.1063;159.2600;152.6500;5.3158;18.8350;9.2160
14-11-2017;2578.87;13033.48;¥22380.01;1.17960;¥133.8100;261.7600;82.6398;158.1160;152.9500;5.3545;18.9700;9.2100
15-11-2017;2564.62;12976.37;¥22028.32;1.17910;¥133.0600;262.8600;82.9277;155.5500;151.0000;5.2495;18.9050;9.0480
16-11-2017;2585.64;13047.22;¥22351.12;1.17690;¥133.0500;263.7000;84.8733;160.5000;153.5500;5.2903;19.1450;9.2200
17-11-2017;2578.85;12993.73;¥22396.80;1.17930;¥132.1600;262.2600;84.8634;160.5000;152.8500;5.2840;18.6100;9.2340
20-11-2017;2582.14;13058.66;¥22261.76;1.17320;¥132.1100;264.6300;84.2578;167.2500;154.5500;5.3520;18.5650;9.3940
21-11-2017;2599.03;13167.54;¥22416.48;1.17370;¥131.9600;266.9900;84.5755;170.7500;157.0000;5.4013;18.5300;9.4220
22-11-2017;2597.08;13015.04;¥22523.15;1.18200;¥131.4400;265.1500;85.3895;166.0000;155.2500;5.3733;18.2600;9.4440
23-11-2017;2597.08;13008.55;¥22523.15;1.18500;¥131.7700;265.1500;84.7045;168.5200;155.8500;5.3733;18.2050;9.4440
24-11-2017;2602.42;13059.84;¥22550.85;1.19300;¥133.0600;265.8800;85.2604;169.3930;155.8000;5.4240;18.1200;9.5780
27-11-2017;2601.42;13000.2;¥22495.99;1.18960;¥132.1500;265.5800;85.1711;169.1850;155.2500;5.3535;17.9950;9.6040
28-11-2017;2627.04;13059.53;¥22486.24;1.18390;¥131.9800;267.9900;85.0619;168.9000;155.2000;5.2678;18.0050;9.6600
29-11-2017;2626.07;13061.87;¥22597.20;1.18470;¥132.5900;269.3000;86.1935;171.8580;147.9500;4.9105;17.2950;9.4740
30-11-2017;2647.58;13023.98;¥22724.96;1.19020;¥133.9200;276.8000;86.6502;175.0000;147.6000;5.0178;17.3750;9.3600
1-12-2017;2642.22;12861.49;¥22819.03;1.18890;¥133.2800;271.3800;86.6502;170.4900;144.1500;4.9420;16.9000;9.1120
4-12-2017;2639.44;13058.55;¥22707.16;1.18640;¥133.3500;277.9700;84.6847;170.4210;143.2000;4.6665;17.1900;9.1560
5-12-2017;2629.57;13048.54;¥22622.38;1.18240;¥133.1100;275.5400;87.2259;168.0500;145.4000;4.6935;17.2100;9.1740
6-12-2017;2629.27;12998.85;¥22177.04;1.17950;¥132.4200;278.2700;87.9208;165.8500;144.2000;4.7315;17.0250;8.9820
7-12-2017;2636.98;13045.15;¥22498.03;1.17710;¥133.0900;281.9700;88.2087;167.8780;145.7500;4.7998;17.1350;9.1500
8-12-2017;2651.50;13153.7;¥22811.08;1.17640;¥133.5000;285.9000;87.3748;170.5120;146.8500;4.7873;16.9100;9.1580
11-12-2017;2659.99;13123.65;¥22938.73;1.17680;¥133.6100;283.1600;87.1266;169.8500;146.7500;4.8665;17.0250;8.9800
12-12-2017;2664.11;13183.53;¥22866.17;1.17400;¥133.2800;289.9400;85.3001;172.0000;147.7500;4.7710;17.0350;8.9260
13-12-2017;2662.85;13125.64;¥22758.07;1.18250;¥133.0700;291.8400;86.5906;170.4500;147.5500;4.6545;16.9850;8.9300
14-12-2017;2652.01;13068.08;¥22694.45;1.17770;¥132.3500;293.8800;85.6178;171.2000;146.2500;4.6618;17.2750;8.8900
15-12-2017;2675.81;13103.56;¥22553.22;1.17520;¥132.2900;293.9400;84.7145;169.3420;145.8500;4.7890;17.1950;8.9680
18-12-2017;2690.16;13312.3;¥22901.77;1.17810;¥132.5700;296.1400;84.6251;172.9920;148.8000;4.9475;17.2600;9.1460
19-12-2017;2681.47;13215.79;¥22868.00;1.18380;¥133.6300;297.2500;85.8957;172.8430;149.1500;4.9028;17.1450;9.0680
20-12-2017;2679.25;13069.17;¥22891.72;1.18690;¥134.5900;297.9000;85.0420;170.2140;147.8000;4.9200;17.0550;9.0060
21-12-2017;2684.57;13109.74;¥22866.10;1.18730;¥134.5400;295.0300;84.1784;171.1280;147.7500;4.8973;17.1850;9.0820
22-12-2017;2683.34;13072.79;¥22902.76;1.18570;¥134.2900;295.1000;84.2975;170.0000;147.0000;4.8818;17.0950;9.1360
25-12-2017;2683.34;13072.79;¥22939.18;1.18680;¥134.4100;295.1000;84.2975;170.0000;147.0000;4.8818;17.0950;9.1360
26-12-2017;2680.50;13072.79;¥22892.69;1.18580;¥134.2600;295.3600;84.2975;170.0000;147.0000;4.9360;17.0950;9.0420
27-12-2017;2682.62;13070.02;¥22911.21;1.18860;¥134.7200;295.6200;83.9302;169.7500;146.5000;4.9293;17.1500;9.0520
28-12-2017;2687.54;12979.94;¥22783.98;1.19410;¥134.7800;296.3500;84.6152;170.0000;145.5500;4.9350;17.0050;9.0580
29-12-2017;2673.61;12917.64;¥22764.94;1.19960;¥135.1600;294.9100;83.2850;168.8500;145.1500;4.8375;16.9550;8.9900
1-1-2018;2673.61;12917.64;¥22764.94;1.20080;¥135.2600;294.9100;83.2850;168.8500;145.1500;4.8375;16.9550;8.9900
2-1-2018;2695.81;12871.39;¥22764.94;1.20570;¥135.3800;296.8400;82.3916;168.6000;146.0000;4.9838;16.9150;9.1580
3-1-2018;2713.06;12978.21;¥22764.94;1.20120;¥135.1300;297.8000;82.1434;170.8000;148.2000;5.3118;17.1150;9.2600
4-1-2018;2723.99;13167.89;¥23506.33;1.20670;¥136.0400;296.6700;83.5034;174.5000;149.8500;5.3398;17.3500;9.4500
5-1-2018;2743.15;13319.64;¥23714.53;1.20280;¥135.9900;308.8400;85.1909;177.8000;151.8500;5.3850;18.1050;9.7400
8-1-2018;2747.71;13367.78;¥23714.53;1.19650;¥135.3000;310.1500;84.9726;179.9000;153.7500;5.5500;18.0350;9.8000
9-1-2018;2751.29;13385.59;¥23849.99;1.19350;¥134.4400;318.4300;85.9851;180.7000;153.3500;5.5485;18.1650;9.9100
10-1-2018;2748.23;13281.34;¥23788.20;1.19450;¥133.0900;320.2600;86.2432;179.3000;150.3500;5.5920;17.9000;9.9560
11-1-2018;2767.56;13202.9;¥23710.43;1.20310;¥133.8300;328.1200;89.6083;178.9000;148.2000;5.6020;17.9300;10.0560
12-1-2018;2786.24;13245.03;¥23653.82;1.21850;¥135.2900;336.2100;89.3602;180.9000;149.3500;5.5745;18.0200;10.0060
15-1-2018;2786.24;13200.51;¥23714.88;1.22610;¥135.5100;336.2100;89.7374;181.3000;151.8000;5.5745;17.8550;10.0060
16-1-2018;2776.42;13246.33;¥23951.81;1.22590;¥135.3900;335.1600;89.3403;185.5000;153.6500;5.5028;18.1700;9.7900
17-1-2018;2802.56;13183.96;¥23868.34;1.21840;¥135.5700;351.0100;89.3105;182.5000;161.2500;5.6180;18.2750;9.9640
18-1-2018;2798.03;13281.43;¥23763.37;1.22370;¥135.9400;340.1600;89.0822;183.6000;166.6000;5.6110;18.3150;9.8340
19-1-2018;2810.30;13434.45;¥23808.06;1.22200;¥135.3500;337.7300;89.7374;185.6000;166.9000;5.7528;18.4700;9.9780
22-1-2018;2832.97;13463.69;¥23816.33;1.22600;¥135.9800;338.0000;92.1098;190.0000;166.5500;5.8423;19.0100;10.1600
23-1-2018;2839.13;13559.6;¥24124.15;1.22970;¥135.6400;335.5900;92.5665;186.5000;167.0000;5.9728;18.7450;10.0840
24-1-2018;2837.54;13414.74;¥23940.78;1.24060;¥135.4900;334.6900;91.4249;185.0000;163.3000;5.8950;18.5200;9.8300
25-1-2018;2839.25;13298.36;¥23669.49;1.23950;¥135.6100;343.1100;89.8366;182.6000;163.7500;5.9088;18.4500;9.6800
26-1-2018;2872.87;13340.17;¥23631.88;1.24190;¥134.9900;343.2200;87.3550;183.1000;165.8000;6.0833;18.3800;9.8960
29-1-2018;2853.53;13324.48;¥23629.34;1.23810;¥134.8900;340.8200;89.7572;184.0000;164.2000;6.1713;18.3650;9.5740
30-1-2018;2822.43;13197.71;¥23291.97;1.24000;¥134.8600;337.7100;89.1418;179.8000;163.1000;6.0680;18.2450;9.4700
31-1-2018;2823.81;13189.48;¥23098.29;1.24200;¥135.6100;354.3700;91.8220;179.0000;163.2000;6.1450;18.0900;9.5880
1-2-2018;2821.98;13003.9;¥23486.11;1.25080;¥136.8300;356.9400;90.5017;177.8000;162.2500;6.0125;18.6500;9.8300
2-2-2018;2762.13;12785.16;¥23274.53;1.24600;¥137.1700;348.9100;87.3252;172.0000;158.1500;5.8380;18.6500;10.3980
5-2-2018;2648.94;12687.49;¥22682.08;1.23670;¥134.9100;328.8800;85.9652;166.2000;157.1500;5.3425;18.3850;9.8000
6-2-2018;2695.14;12392.66;¥21610.24;1.23760;¥135.5800;340.9100;84.3869;169.4000;152.1500;5.6395;18.0550;10.1540
7-2-2018;2681.66;12590.43;¥21645.37;1.22620;¥134.0600;348.1200;87.7520;172.1000;155.7000;5.7200;18.5350;10.0240
8-2-2018;2581.00;12260.29;¥21890.86;1.22450;¥133.1500;329.6600;84.8832;166.2000;148.0000;5.4380;17.9800;9.3920
9-2-2018;2619.55;12107.48;¥21382.62;1.22330;¥133.0700;332.8300;82.9277;165.0000;147.2000;5.8020;17.5300;9.4100
12-2-2018;2656.00;12282.77;¥21382.62;1.22910;¥133.5300;343.8000;81.9151;170.7000;150.8500;5.7008;17.5850;9.6540
13-2-2018;2662.94;12196.5;¥21244.68;1.23500;¥133.1600;343.1600;82.5405;168.9000;149.4000;5.8158;17.5300;9.4440
14-2-2018;2698.63;12339.16;¥21154.17;1.24480;¥133.1900;344.8500;83.5530;168.4000;152.7000;6.0355;17.8150;9.7180
15-2-2018;2731.20;12346.17;¥21464.98;1.25050;¥132.6900;356.4600;92.1396;172.1000;154.3000;6.1625;17.9000;9.7620
16-2-2018;2732.22;12451.96;¥21720.25;1.24040;¥131.8500;355.0400;94.8298;170.3000;155.8000;6.0960;18.0450;9.9100
19-2-2018;2732.22;12385.6;¥22149.21;1.24070;¥132.2500;355.0400;94.1945;171.9000;154.2500;6.0960;17.8600;9.9100
20-2-2018;2716.26;12487.9;¥21925.10;1.23360;¥132.3900;353.3500;96.2791;167.9000;159.2500;6.2270;17.9000;9.8820
21-2-2018;2701.33;12470.49;¥21970.81;1.22820;¥132.3500;352.3700;96.9442;166.5000;159.3500;6.0378;17.7850;9.9000
22-2-2018;2703.96;12461.91;¥21736.44;1.23290;¥131.6000;355.9200;96.9839;168.7000;157.5500;6.0538;17.9500;9.9700
23-2-2018;2747.30;12483.79;¥21892.78;1.22930;¥131.3900;356.6600;97.5795;168.2000;158.5500;6.1483;17.9300;10.0460
26-2-2018;2779.60;12527.04;¥22153.63;1.23160;¥131.6900;363.4800;98.2148;170.0000;161.5000;6.1645;18.0450;10.1840
27-2-2018;2744.28;12490.73;¥22389.86;1.22310;¥131.2600;364.6400;97.9865;166.7000;162.1000;6.1515;18.1950;10.0540
28-2-2018;2713.83;12435.85;¥22068.24;1.21930;¥130.0500;362.2100;97.6192;165.6000;161.3000;6.0500;18.6150;10.0920
1-3-2018;2677.67;12190.94;¥21724.47;1.22670;¥130.3100;349.6900;96.3883;160.2000;158.5000;5.8053;19.4500;9.7440
2-3-2018;2691.25;11913.71;¥21181.64;1.23170;¥130.2300;344.6700;93.2613;159.5000;154.3500;5.9135;19.0600;9.9360
5-3-2018;2720.94;12090.87;¥21042.09;1.23350;¥130.9900;352.7500;95.0482;155.9000;159.8000;5.8913;19.1900;10.1060
6-3-2018;2728.12;12113.87;¥21417.76;1.24020;¥131.6000;348.9200;95.4154;162.6000;162.3500;6.0540;19.2550;10.0320
7-3-2018;2726.80;12245.36;¥21252.72;1.24120;¥131.6100;347.0400;95.0184;158.3000;165.6500;6.0460;19.1000;10.1780
8-3-2018;2738.97;12355.57;¥21368.07;1.23100;¥130.7300;348.7300;96.3783;160.5000;167.0500;6.0295;19.2950;10.2560
9-3-2018;2786.57;12346.68;¥21469.20;1.23050;¥131.3800;354.5200;97.6092;158.2000;169.2000;6.1333;19.2700;10.2800
12-3-2018;2783.02;12418.39;¥21824.03;1.23320;¥131.2200;344.1900;95.1673;161.2000;171.9000;6.2440;19.2650;10.0020
13-3-2018;2765.31;12221.03;¥21968.10;1.23890;¥132.0100;338.6700;94.9588;156.1000;169.5500;6.1928;18.8900;10.0140
14-3-2018;2749.48;12237.74;¥21777.29;1.23650;¥131.4600;330.2600;94.5518;160.0000;170.1000;6.2185;18.9750;10.1900
15-3-2018;2747.33;12345.56;¥21803.95;1.23040;¥130.8300;329.9800;96.1302;163.6000;173.6500;6.2335;19.0500;10.2680
16-3-2018;2752.01;12389.58;¥21676.51;1.22870;¥130.2200;330.4700;95.2963;165.3000;174.2000;6.2620;18.9950;10.1280
19-3-2018;2712.92;12217.02;¥21480.90;1.23330;¥130.8300;331.7600;93.7378;158.5000;171.4500;6.0250;18.8100;9.6680
20-3-2018;2716.94;12307.33;¥21380.97;1.22400;¥130.3900;337.6300;95.7232;160.3000;173.6500;6.2395;18.8150;9.7660
21-3-2018;2711.93;12309.15;¥21380.97;1.23360;¥130.8100;337.1000;94.8099;160.8000;174.3000;6.2140;18.7700;9.7380
22-3-2018;2643.69;12100.08;¥21591.99;1.23000;¥129.4800;319.6100;93.9364;158.7000;169.1000;6.0463;18.6150;9.6260
23-3-2018;2588.26;11886.31;¥20617.86;1.23510;¥129.3400;321.0000;92.2389;154.5000;163.5000;5.8243;18.6100;9.5780
26-3-2018;2658.55;11787.26;¥20766.10;1.24420;¥131.1400;328.9700;92.1992;157.1000;163.4000;6.1120;18.8300;9.7340
27-3-2018;2612.62;11970.83;¥21317.32;1.24010;¥130.6200;321.1200;94.4029;159.8000;166.6000;5.6380;18.9550;9.5740
28-3-2018;2605.00;11940.71;¥21031.31;1.23070;¥131.4900;320.0200;93.2911;156.0000;159.0500;5.5338;18.9100;9.6160
29-3-2018;2640.87;12096.73;¥21159.08;1.23010;¥130.8900;327.8800;93.1124;163.2000;160.1500;5.7898;19.5500;9.6680
30-3-2018;2640.87;12096.73;¥21454.30;1.23210;¥130.9200;327.8800;93.1124;163.2000;160.1500;5.7898;19.5500;9.6680
2-4-2018;2581.88;12096.73;¥21388.58;1.23000;¥130.2300;322.4400;93.1124;163.2000;160.1500;5.5263;19.5500;9.5980
3-4-2018;2614.45;12002.45;¥21292.29;1.22690;¥130.7900;330.8200;92.9139;164.0000;162.3000;5.6338;19.4300;9.7680
4-4-2018;2644.69;11957.9;¥21319.55;1.22770;¥131.0800;327.4400;92.1297;162.5000;157.0000;5.6560;19.5150;9.7940
5-4-2018;2662.84;12305.19;¥21645.42;1.22380;¥131.4000;336.4000;94.1746;166.7000;164.0000;5.5345;19.8950;9.8300
6-4-2018;2604.47;12241.27;¥21567.52;1.22810;¥131.3000;326.1200;93.7080;164.8000;161.2000;5.3563;19.9850;9.6880
9-4-2018;2613.16;12261.75;¥21678.26;1.23190;¥131.5200;322.4800;93.7080;164.3000;162.7500;5.3853;19.7600;9.7140
10-4-2018;2656.87;12397.32;¥21794.32;1.23540;¥132.4200;334.8300;94.7206;169.5000;165.5500;5.6978;20.3900;9.9500
11-4-2018;2642.19;12293.97;¥21687.10;1.23650;¥132.0300;327.3600;91.7525;170.5000;165.8000;5.6560;20.1200;9.8700
12-4-2018;2663.99;12415.01;¥21660.28;1.23250;¥132.2700;337.4800;92.2786;174.0000;167.6500;5.8650;20.3900;9.8280
13-4-2018;2656.30;12442.4;¥21778.74;1.23290;¥132.3300;329.2800;90.8293;173.9000;167.5000;5.7875;20.4000;9.7780
16-4-2018;2677.84;12391.41;¥21835.53;1.23780;¥132.5800;331.7700;89.7175;170.4000;166.3000;5.7873;20.2800;9.8700
17-4-2018;2706.39;12585.57;¥21847.59;1.23700;¥132.3500;336.7200;92.3977;172.6000;169.7500;5.9385;20.7400;9.9540
18-4-2018;2708.64;12590.83;¥22158.20;1.23720;¥132.6600;341.0000;93.9066;171.2000;166.2500;5.9093;20.5900;10.0920
19-4-2018;2693.13;12567.42;¥22191.18;1.23440;¥132.5300;340.6400;93.5492;170.9000;160.7500;5.7260;20.5700;9.9460
20-4-2018;2670.14;12540.5;¥22162.24;1.22860;¥132.2600;338.6700;93.4797;169.9000;158.0500;5.7178;20.7800;9.9520
23-4-2018;2670.29;12572.39;¥22088.04;1.22070;¥132.6900;338.8400;95.4551;168.1000;159.9000;5.5970;20.7300;9.8820
24-4-2018;2634.56;12550.82;¥22278.12;1.22300;¥133.0900;329.0600;96.0011;167.5000;159.9500;5.5300;20.5300;9.8780
25-4-2018;2639.40;12422.3;¥22215.32;1.21590;¥133.0300;342.8600;94.2739;164.2000;158.6000;5.4165;20.1800;9.9160
26-4-2018;2666.94;12500.47;¥22319.61;1.21010;¥132.2500;342.7900;94.8000;169.8000;160.7000;5.6305;20.3100;10.0360
27-4-2018;2669.91;12580.87;¥22467.87;1.21280;¥132.2300;340.8800;96.2195;169.1000;159.2500;5.6583;20.3500;9.1000
30-4-2018;2648.05;12612.11;¥22467.87;1.20770;¥132.0400;333.5600;96.6861;169.3000;157.5000;5.6225;20.4200;9.1660
1-5-2018;2654.80;12612.11;¥22508.03;1.19930;¥131.7400;329.5400;96.6861;169.3000;157.5000;5.6785;20.4200;9.2700
2-5-2018;2635.67;12802.25;¥22472.78;1.19500;¥131.2400;324.1900;97.3511;174.5000;159.7500;5.6578;20.0600;9.3320
3-5-2018;2629.73;12690.15;¥22472.78;1.19870;¥130.8700;330.6900;97.3412;171.8000;159.5000;5.8248;19.8050;9.4200
4-5-2018;2663.42;12819.6;¥22472.78;1.19580;¥130.4700;334.4300;97.9666;169.3000;161.6000;5.9765;20.1000;9.5140
7-5-2018;2672.63;12948.14;¥22467.16;1.19200;¥130.0300;340.4300;99.6839;170.4000;163.2000;6.2170;20.0900;9.4880
8-5-2018;2671.92;12912.21;¥22508.69;1.18620;¥129.4400;338.3700;99.5052;169.8000;162.8000;6.2600;20.3100;9.4780
9-5-2018;2697.79;12943.06;¥22408.88;1.18500;¥130.0400;344.5000;98.4332;168.6000;165.6000;6.3945;20.0100;9.4620
10-5-2018;2723.07;13022.87;¥22497.18;1.19130;¥130.3000;344.0700;98.8997;169.3000;167.3000;6.5033;20.0500;9.3760
11-5-2018;2727.72;13001.24;¥22758.48;1.19420;¥130.6200;342.4600;98.7210;169.0000;167.2500;6.3633;20.0800;9.6160
14-5-2018;2730.13;12977.71;¥22865.86;1.19250;¥130.7600;344.5900;96.3684;169.0000;169.2500;6.3840;20.0600;9.6680
15-5-2018;2711.45;12970.04;¥22818.02;1.18370;¥130.6100;342.1200;95.5445;169.8000;169.1000;6.1390;20.1700;9.5020
16-5-2018;2722.46;12996.33;¥22717.23;1.18070;¥130.3300;340.9700;95.6835;170.0000;171.0000;6.1503;20.1600;9.5640
17-5-2018;2720.13;13114.61;¥22838.37;1.17930;¥130.6100;344.1400;97.2618;170.0000;173.1500;6.1928;20.6100;9.7600
18-5-2018;2712.97;13077.72;¥22930.36;1.17750;¥130.4000;351.2300;97.1228;170.4000;169.2000;6.1485;20.6500;9.7200
21-5-2018;2733.01;13077.72;¥23002.37;1.17900;¥130.9200;363.9200;100.0810;170.4000;171.0500;6.1060;20.8600;9.6780
22-5-2018;2724.44;13169.92;¥22960.34;1.17780;¥130.5900;355.0200;99.9222;172.2000;172.0500;6.0675;20.9500;9.4120
23-5-2018;2733.29;12976.84;¥22689.74;1.16960;¥128.7300;359.2100;98.2346;169.4000;170.1000;6.1885;20.7400;9.2940
24-5-2018;2727.76;12855.09;¥22437.01;1.17190;¥128.0200;359.0000;97.6291;165.5000;170.2000;6.1923;20.5100;9.2920
25-5-2018;2721.33;12938.01;¥22450.79;1.16500;¥127.4300;360.0900;97.4901;166.2000;172.1500;6.2320;20.6800;9.2800
28-5-2018;2721.33;12863.46;¥22481.09;1.16220;¥127.1600;360.0900;96.4875;166.3000;170.9500;6.2320;20.7300;9.2800
29-5-2018;2689.86;12666.51;¥22358.43;1.15380;¥125.4800;352.4800;96.6066;161.5000;169.8500;6.2148;20.1400;9.3200
30-5-2018;2724.01;12783.76;¥22018.52;1.16610;¥126.9900;358.1900;96.0210;161.7000;169.7000;6.3248;20.3800;9.4420
31-5-2018;2705.27;12604.89;¥22201.82;1.16900;¥127.2000;352.1600;96.5967;158.9000;167.4000;6.3048;19.9450;9.4180
1-6-2018;2734.62;12724.27;¥22171.35;1.16600;¥127.7100;356.7200;98.6615;160.3000;172.0500;6.4405;20.1300;9.5340
4-6-2018;2746.87;12770.75;¥22475.94;1.16980;¥128.4400;360.7300;98.8302;159.9000;173.2000;6.6213;20.1700;9.8160
5-6-2018;2748.80;12787.13;¥22539.54;1.17170;¥128.6300;360.1000;98.2545;161.1000;178.3000;6.6268;20.2500;9.8620
6-6-2018;2772.35;12830.07;¥22625.73;1.17730;¥129.7000;371.5600;99.2670;162.8000;180.0000;6.6288;20.5400;10.0360
7-6-2018;2770.37;12811.05;¥22823.26;1.17970;¥129.4000;368.5300;98.9196;162.4000;177.3000;6.5725;20.7100;9.9760
8-6-2018;2779.03;12766.55;¥22694.50;1.17660;¥128.8700;369.5000;100.1604;160.4000;175.6500;6.5570;20.6000;9.9920
11-6-2018;2782.00;12842.91;¥22804.04;1.17820;¥129.6300;370.9400;100.1604;159.1000;178.0000;6.5155;20.4900;10.1000
12-6-2018;2786.85;12842.3;¥22878.35;1.17430;¥129.6000;370.6200;99.7435;159.4000;177.4000;6.5645;20.4500;9.9700
13-6-2018;2775.63;12890.58;¥22966.38;1.17890;¥130.0600;363.8500;99.4457;160.5000;182.2000;6.5600;20.7000;9.9640
14-6-2018;2782.49;13107.1;¥22738.61;1.15670;¥127.9500;362.4200;103.7936;162.9000;185.6000;6.6728;21.3200;9.8260
15-6-2018;2779.66;13010.55;¥22851.75;1.16070;¥128.4400;357.8800;102.8406;158.2000;184.1500;6.6315;21.1300;9.8240
18-6-2018;2773.75;12834.11;¥22680.33;1.16220;¥128.4700;354.7400;101.1531;154.6000;181.8000;6.6273;21.3800;9.6740
19-6-2018;2762.59;12677.97;¥22278.48;1.15880;¥127.5100;341.1200;99.6045;151.2000;176.7500;6.5043;21.0600;9.6480
20-6-2018;2767.32;12695.16;¥22555.43;1.15700;¥127.6700;342.6900;99.1479;153.3000;177.3500;6.5578;20.9600;9.9120
21-6-2018;2749.76;12511.91;¥22693.04;1.16010;¥127.5900;337.6600;97.8673;148.8000;176.8000;6.4278;20.3700;9.8440
22-6-2018;2754.88;12579.72;¥22516.83;1.16550;¥128.1600;338.9100;99.9023;148.7000;177.3500;6.2738;20.4500;10.0740
25-6-2018;2717.07;12270.33;¥22338.15;1.17020;¥128.4400;331.2000;96.1500;143.8000;168.4000;5.9780;20.1300;9.9060
26-6-2018;2723.06;12234.34;¥22342.00;1.16450;¥128.1600;331.3000;95.7728;143.5000;169.6000;6.0498;20.2900;10.0000
27-6-2018;2699.63;12348.61;¥22271.77;1.15520;¥127.3600;329.8200;98.3736;146.4000;170.7500;5.8930;20.1800;10.0580
28-6-2018;2716.31;12177.23;¥22270.39;1.15670;¥127.7900;334.6500;97.4008;143.1000;165.8000;6.0215;19.4050;10.3400
29-6-2018;2718.37;12306;¥22304.51;1.16830;¥129.2800;335.5100;99.5251;141.6000;169.7000;5.9225;19.5600;10.2520
2-7-2018;2726.71;12238.17;¥21811.93;1.16390;¥129.0600;336.0800;96.9938;140.1000;166.6500;6.0560;19.5100;10.1880
3-7-2018;2713.22;12349.14;¥21785.54;1.16550;¥128.8800;332.9300;97.0434;140.4000;167.0000;5.9210;20.0300;10.1940
4-7-2018;2713.22;12317.61;¥21717.04;1.16540;¥128.7300;332.9300;97.2817;142.7000;164.9000;5.9210;20.0300;10.1940
5-7-2018;2736.61;12464.29;¥21546.99;1.16890;¥129.2900;333.1800;97.0236;147.0000;166.9500;6.0683;20.7400;9.8120
6-7-2018;2759.82;12496.17;¥21788.14;1.17450;¥129.7200;334.6400;97.7780;144.1000;167.0500;6.1833;20.6500;9.9160
9-7-2018;2784.17;12543.89;¥22052.18;1.17490;¥130.2300;341.9200;98.6714;145.2000;168.8000;6.2313;20.8400;10.3220
10-7-2018;2793.84;12609.85;¥22196.89;1.17420;¥130.3100;347.1600;102.5825;145.4000;170.5000;6.3313;21.2200;10.3360
11-7-2018;2774.02;12417.13;¥21932.21;1.16720;¥130.7300;340.6000;102.3840;141.8000;167.1000;6.1883;21.0100;10.3920
12-7-2018;2798.29;12492.97;¥22187.96;1.16710;¥131.3600;346.0300;104.3693;141.9000;170.0000;6.2808;20.9700;10.4420
13-7-2018;2801.31;12540.73;¥22597.35;1.16850;¥131.2900;350.7900;106.6128;141.7000;170.9500;6.2330;21.0500;10.6620
16-7-2018;2798.43;12561.02;¥22597.35;1.17090;¥131.4700;356.1000;106.1561;141.0000;171.1000;6.2050;20.9500;10.6540
17-7-2018;2809.55;12661.54;¥22697.36;1.16590;¥131.6000;356.8800;106.8709;143.8000;172.0500;6.3423;20.9700;10.7260
18-7-2018;2815.62;12765.94;¥22794.19;1.16380;¥131.3200;360.2300;106.4142;146.0000;186.0500;6.2925;21.2100;10.6140
19-7-2018;2804.49;12686.29;¥22764.68;1.16410;¥130.9000;355.3300;106.2951;146.0000;186.0000;6.3008;21.1800;10.5260
20-7-2018;2801.83;12561.42;¥22697.88;1.17180;¥130.5300;354.9000;104.9848;141.6000;188.4500;6.2723;20.6700;10.5900
23-7-2018;2806.98;12548.57;¥22396.99;1.16900;¥130.1400;353.2700;104.6473;144.7000;187.4000;6.2353;20.4300;10.6300
24-7-2018;2820.40;12689.39;¥22510.48;1.16840;¥129.9100;358.2700;105.2032;148.1000;186.1000;6.2178;23.4700;10.5340
25-7-2018;2846.07;12579.33;¥22614.25;1.17280;¥130.1500;355.9200;104.1311;143.5000;184.5500;6.2968;23.7400;10.7320
26-7-2018;2837.44;12809.23;¥22586.87;1.16410;¥129.4700;359.3200;108.8165;148.7000;185.2000;6.3710;24.1800;10.7320
27-7-2018;2818.82;12860.4;¥22712.75;1.16560;¥129.4300;360.6500;108.3996;147.9000;185.9000;6.3005;24.0200;10.6800
30-7-2018;2802.60;12798.2;¥22544.84;1.17040;¥129.9800;351.0600;106.2951;148.6000;184.1000;6.1033;24.5400;10.4680
31-7-2018;2816.29;12805.5;¥22553.72;1.16910;¥130.7800;356.3000;105.2230;147.4000;183.5000;6.1215;24.6100;10.8040
1-8-2018;2813.36;12737.05;¥22746.70;1.16580;¥130.2300;352.7600;105.8186;143.5000;183.7500;6.1618;24.6200;11.0000
2-8-2018;2827.22;12546.33;¥22512.53;1.15820;¥129.3100;349.7300;105.6995;142.0000;184.5000;6.2655;24.0600;11.0560
3-8-2018;2840.35;12615.76;¥22525.18;1.15670;¥128.6800;348.4400;106.9701;143.0000;183.8500;6.3025;24.2300;10.9920
6-8-2018;2850.40;12598.21;¥22507.32;1.15530;¥128.7000;346.5700;107.0297;143.7000;184.5500;6.3508;24.3700;10.8920
7-8-2018;2858.45;12648.19;¥22662.74;1.15970;¥129.1600;350.7600;108.2010;145.4000;184.7500;6.4238;24.6600;11.1100
8-8-2018;2857.70;12633.54;¥22644.31;1.16100;¥128.8400;347.7800;107.1091;145.3000;184.6500;6.4605;24.7900;10.9580
